geneNames	transcriptNames	id	fc	pval	qval
.	MSTRG.12129.1	23980	0.567378567908026	0.0447102345129389	0.87545165134104
.	MSTRG.10831.1	21245	0.71274338487004	0.044721989378963	0.87545165134104
.	MSTRG.2373.2	4394	2.02690590110692	0.0447818830066611	0.87545165134104
.	MSTRG.1941.1	3579	1.4295180274525	0.0448439858946382	0.87545165134104
.	MSTRG.283.3	509	1.62954305950961	0.0449504733250481	0.87545165134104
.	MSTRG.11787.1	23299	0.806147689814847	0.0450579434347804	0.87545165134104
.	MSTRG.10689.6	20921	0.470542211669266	0.0451374339882893	0.87545165134104
.	MSTRG.8914.2	17403	0.60878575049456	0.0451897459440906	0.87545165134104
.	MSTRG.1203.1	2242	1.45835247239444	0.0453113025255238	0.87545165134104
.	MSTRG.9955.1	19484	2.28502969876636	0.0453336676278429	0.87545165134104
.	MSTRG.6752.2	13048	0.656290130924859	0.045341061126544	0.87545165134104
.	MSTRG.6849.7	13275	2.6262839993875	0.0453956540423196	0.87545165134104
.	MSTRG.8924.1	17425	0.605264460342136	0.0454146223370243	0.87545165134104
.	MSTRG.7243.21	14045	3.41098735571649	0.0454291217030118	0.87545165134104
.	MSTRG.7352.3	14262	0.360806712157429	0.0455843532901236	0.87545165134104
.	MSTRG.10461.3	20469	0.814824316611536	0.0455866565996013	0.87545165134104
.	MSTRG.6635.11	12717	0.362262356124714	0.0456136539698908	0.87545165134104
.	MSTRG.9853.2	19281	1.85137626415344	0.0457648444547841	0.87545165134104
.	MSTRG.3429.1	6382	1.90659875656429	0.0457758096425562	0.87545165134104
.	MSTRG.7209.2	13965	0.408262291480464	0.0458270917419024	0.87545165134104
.	MSTRG.4868.3	9210	5.14580755138764	0.0458466985117271	0.87545165134104
.	MSTRG.7100.2	13761	1.16632453985352	0.0460612105560803	0.87545165134104
.	MSTRG.840.1	1514	0.974001699914686	0.0460972964456324	0.87545165134104
.	MSTRG.7425.1	14407	0.515722552182958	0.0461511281467073	0.87545165134104
.	MSTRG.10206.4	19980	1.21290887212652	0.0461999880442937	0.87545165134104
.	MSTRG.2464.2	4568	2.54126284150574	0.0462365144953334	0.87545165134104
.	MSTRG.6171.4	11779	0.350339935146522	0.0462504781355508	0.87545165134104
.	MSTRG.2473.2	4590	4.13643404290016	0.0462847293726625	0.87545165134104
.	MSTRG.7468.3	14489	0.553069440937321	0.0463817497376269	0.87545165134104
.	MSTRG.3596.1	6682	0.140401380246845	0.0464184537573529	0.87545165134104
.	MSTRG.1194.7	2215	0.124769995829024	0.0464267591684199	0.87545165134104
.	MSTRG.7313.2	14186	4.8608751472855	0.0466136600350754	0.87545165134104
.	MSTRG.1209.1	2250	0.195640370601343	0.0466882939814406	0.87545165134104
.	MSTRG.855.2	1537	0.43947667475208	0.0468060235313007	0.87545165134104
.	MSTRG.8234.2	15980	2.54363707230197	0.046829914630159	0.87545165134104
.	MSTRG.3796.8	7075	0.23777111420461	0.0468391323693688	0.87545165134104
.	MSTRG.8300.1	16102	1.75863837748617	0.0468565973645596	0.87545165134104
.	MSTRG.8677.1	16909	0.750449369596682	0.0470499839092018	0.87545165134104
.	MSTRG.11807.2	23338	0.460531436604489	0.0470563719359218	0.87545165134104
.	MSTRG.2685.1	4975	2.4499348498971	0.0471099238616557	0.87545165134104
.	MSTRG.7156.2	13866	0.509694823955544	0.0474298339776912	0.87545165134104
.	MSTRG.5417.3	10224	1.31362159830232	0.047638448815136	0.87545165134104
.	MSTRG.2719.1	5035	0.457648951643695	0.0476853929346215	0.87545165134104
.	MSTRG.7117.1	13792	1.31522109947966	0.047738775120989	0.87545165134104
.	MSTRG.5995.4	11427	0.0210133518691922	0.0478082734248892	0.87545165134104
.	MSTRG.12550.1	24719	1.56924654765171	0.0479188349046246	0.87545165134104
.	MSTRG.3074.1	5745	1.54682444112107	0.0479496252191844	0.87545165134104
.	MSTRG.1935.1	3569	1.3385603989112	0.0480510205038474	0.87545165134104
.	MSTRG.9364.1	18297	1.53995006227814	0.0481074241777226	0.87545165134104
.	MSTRG.11706.1	23133	1.09831709641961	0.04819186924542	0.87545165134104
.	MSTRG.310.2	555	19.5596758791412	0.0482218756045381	0.87545165134104
.	MSTRG.3839.1	7160	1.25290828498678	0.0482611935489139	0.87545165134104
.	MSTRG.2968.1	5550	0.117138876874085	0.0482634836474707	0.87545165134104
.	MSTRG.1642.1	3010	0.645743748085112	0.0482859100069122	0.87545165134104
.	MSTRG.1298.1	2415	1.20458312807891	0.048317848948453	0.87545165134104
.	MSTRG.7156.3	13867	0.415340090175479	0.0483297057023078	0.87545165134104
.	MSTRG.5417.2	10223	1.44364674077817	0.0484070023868692	0.87545165134104
.	MSTRG.11307.1	22232	0.127199319531759	0.0484180175665141	0.87545165134104
.	MSTRG.7129.3	13815	0.788420863300799	0.0484342657054464	0.87545165134104
.	MSTRG.12322.2	24308	1.57102561738511	0.0485673872657429	0.87545165134104
.	MSTRG.6762.1	13075	1.31254535110889	0.0486550223889044	0.87545165134104
.	MSTRG.8385.2	16267	0.771327520303289	0.0487344830113761	0.87545165134104
.	MSTRG.991.1	1808	1.44650204069963	0.0487487053239575	0.87545165134104
.	MSTRG.9324.1	18214	1.30597729620563	0.048960700149294	0.87545165134104
.	MSTRG.8756.1	17044	0.876511866352668	0.0491004384144047	0.87545165134104
.	MSTRG.6266.1	11957	2.77446113191052	0.0491156141304647	0.87545165134104
.	MSTRG.6919.1	13407	0.717302326990578	0.0491254850759412	0.87545165134104
.	MSTRG.2642.2	4897	0.676959891485305	0.0491622039744557	0.87545165134104
.	MSTRG.7098.1	13756	0.631927316498491	0.0492298488376703	0.87545165134104
.	MSTRG.8846.5	17248	0.0709801488935813	0.0492601484950896	0.87545165134104
.	MSTRG.10096.1	19766	1.61288787328749	0.0492883876735013	0.87545165134104
.	MSTRG.9297.2	18155	0.208055538904293	0.0493489675358647	0.87545165134104
.	MSTRG.3516.1	6542	1.5051296858672	0.0493562045865334	0.87545165134104
.	MSTRG.8846.13	17255	3.22559184959023	0.0493996926861986	0.87545165134104
.	MSTRG.22.8	81	6.35617797265577	0.0494072781340502	0.87545165134104
.	MSTRG.1668.2	3065	3.76459304086137	0.0494245672299838	0.87545165134104
.	MSTRG.5653.1	10723	0.437552868357914	0.0494519318603968	0.87545165134104
.	MSTRG.9379.8	18386	13.8263898267375	0.0495181491302507	0.87545165134104
.	MSTRG.8812.3	17119	0.217732581890814	0.0495191515142183	0.87545165134104
.	MSTRG.8013.1	15571	1.59977707023173	0.0495274100490022	0.87545165134104
.	MSTRG.2728.6	5061	20.6365366576773	0.0495808403643718	0.87545165134104
.	MSTRG.6248.2	11923	0.883290739108503	0.0496593209744971	0.87545165134104
.	MSTRG.9169.2	17897	0.330465525144835	0.0497065752530046	0.87545165134104
.	MSTRG.11557.1	22728	0.549149357235267	0.0497227519312575	0.87545165134104
.	MSTRG.3202.1	5972	0.579666060724642	0.0497501845564901	0.87545165134104
.	MSTRG.6514.4	12446	1.87775592832714	0.0497761594881151	0.87545165134104
.	MSTRG.3164.1	5898	2.92109571173148	0.0498220758712988	0.87545165134104
